reviewId,productId,categroyId,rate,fit,comment,title,rating_average,rating_count,rating_fit,rating_1,rating_2,rating_3,rating_4,rating_5,heightRange,weightRange,shoeSize,purchasedSize,helpfulCount,ageRange,gender,location,name,createDate,isIncentivized,userCanLike,userCanReport
87121,E425974-000,23383,5,3,"This shirt fits me well. I got a size large, considering I’m a medium I went a size up. The fabric is also soft too.",Comfy,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",150lb - 159lb,,L,0,15 to 19 years,Male,Houston,Anto,1636721308,False,False,False
93863,E425974-000,23383,5,3,"Fits true to size, it has bigger sleeves but the torso is the perfect length",Comfortable and high quality look,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",130lb - 139lb,,M,0,20 to 24 years,Male,Phoenix AZ,Aaaaaaaaaaaaaa,1636584961,False,False,False
97526,E425974-000,23383,5,3,The shirt fits very well and is oversized in the right dimensions. Material is amazing as well. Absolutely zero complaints about this shirt.,Perfect shirt,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",140lb - 149lb,,S,0,15 to 19 years,Male,"Detroit, MI",YongJae,1636063588,False,False,False
176344,E425974-000,23383,5,4,The texture has a sleek soft cotton feel but the inside is similar to a dri-fit because of the polyester. Super comfortable. Semi-think but feels light and “roomy” inside,Love the texture and fit,4.5,529,3.44,12,11,12,61,433,"6'2"" - 6'3""",180lb - 189lb,,XXL,0,25 to 34 years,Male,Whittier.CA,twelve,1636057832,False,False,False
150572,E425974-000,23383,5,4,"Feels great, soft and high quality. Oversized and comfy.",Great quality,4.5,529,3.44,12,11,12,61,433,,,,XXL,0,45 to 54 years,Female,Israel,Sharond,1635661294,False,False,False
162689,E425974-000,23383,5,3,Fits great. I like the smaller neck shirts and these do not have a big neck,Great shirts,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",160lb - 169lb,,L,0,35 to 44 years,Male,Ct,Quan,1635288106,False,False,False
103966,E425974-000,23383,5,3,Just received my shirt today and man is it comfy. Will buy lots more. Took about 2 weeks but def worth it,My new favorite shirt!!,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",190lb - 199lb,,L,0,25 to 34 years,Male,Houston TX,Jay Htx,1635018273,False,False,False
167071,E425974-000,23383,5,3,"Excellent quality, definitely worth the pick up! Highly recommend.",Get what you pay for!,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",150lb - 159lb,,M,0,15 to 19 years,Male,LA,stylz,1635007925,False,False,False
157154,E425974-000,23383,4,4,"This product fits large, which is the style, looks fantastic but it feels a little synthetic.",Wrinkle resistant,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",190lb - 199lb,,L,0,25 to 34 years,Male,Sacramento,NatetheGreat,1634676012,False,False,False
179818,E425974-000,23383,5,4,Love the oversized look and the fit and materials feel great. Will buy more as long as the other colors are available.,great fabric,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",160lb - 169lb,,L,0,35 to 44 years,Male,"Los Angeles, CA",Ceelocius,1634674569,False,False,False
116603,E425974-000,23383,4,4,I love the feel and the overall size. But a small fits how I want it's just really short length wise. The sleeves and everything fits perfect the length is just short and these shirts shrink a lot in the wash. Even in cool water and air dryer then tend to shrink so keep that in mind.,Good but not great,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",150lb - 159lb,,S,0,20 to 24 years,Male,CA,Curtis,1634501492,False,False,False
66353,E425974-000,23383,5,3,"shirt is very soft and fits very nice, I would recommend it",Feels good Fits good,4.5,529,3.44,12,11,12,61,433,,,,,0,,Prefer not to say,champaign,miro,1634420693,False,False,False
120385,E425974-000,23383,5,4,Great quality. Super soft. Love the fabric. Casual or formal,Super soft,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",160lb - 169lb,,M,0,25 to 34 years,Male,Panama,nmcm,1634244751,False,False,False
171595,E425974-000,23383,5,4,Just the perfect oversized fit size and great quality as usual,Great shirt,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",110lb - 119lb,,L,0,20 to 24 years,Male,Las Vegas,syeon,1634243498,False,False,False
142347,E425974-000,23383,1,5,"The material is good and i even liked the color, unluckily the size happen to be too large than the large size i expected. I wear size large but this one is like too large. Nways i love it ,hopefully i will gift to someone. If your ordering it please do it one size less.",Came out too large,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",150lb - 159lb,,L,1,25 to 34 years,Female,No location given,kinzi,1634147478,False,False,False
158591,E425974-000,23383,5,3,I liked this material and fit. My husband asked me to get some more for him. We have almost all colors.,Nice feel,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",130lb - 139lb,,M,0,35 to 44 years,Prefer not to say,New Jersey,Taketonbo,1634094312,False,False,False
102767,E425974-000,23383,4,5,Used it on my last day on the trip to Orlando. Did well in terms of comfort. Need to test how it works with heat back home at work. So far great product. We’ll see how it holds up after a few washes.,Leaving At 4 Stars Temporarily,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",200lb or over,,XL,0,25 to 34 years,Male,"Mcallen, TX",Oscar,1634006446,False,False,False
98560,E425974-000,23383,5,4,Love the quality and fit of the shirt. Store always delivers quality items and this t shirt is just another example of that,Dope shirt,4.5,529,3.44,12,11,12,61,433,,,,M,0,,Male,"Philadelphia, Pa",M nova,1633984796,False,False,False
182226,E425974-000,23383,5,3,"instant love. fantastic live in feel. Perfect weight, texture, fit. 
New favorite. Mood booster.",Excellent proportions,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",180lb - 189lb,,XL,0,45 to 54 years,Male,"Rapid City, SD",mishimoto,1633836297,False,False,False
110809,E425974-000,23383,5,4,This shirt is a perfect basic tee for any occasion and also great for work outs. The material is soft and light. Though a bit oversized it makes it even more comfortable than your standard tee.,Great basic t shirt,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",130lb - 139lb,,M,0,20 to 24 years,Male,"New York, NY",Kyler,1633565040,False,False,False
137617,E425974-000,23383,5,3,"I always get complimented on how clean these shirts look. I own about 7 of them and I'm about to order more. Love the longer sleeve look. Great quality. The black ones are the only ones I noticed to fade, but it takes a long time and I wear mine a lot",Best T Shirt Ever,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",160lb - 169lb,,M,0,20 to 24 years,Male,Charlotte,Justkev,1633364020,False,False,False
95903,E425974-000,23383,5,3,"This shirt feels so great on the skin, the inside of the shirt feels silky. The shirt also had a good weight to it and so easy to style. I will buy in more colors!",Favorite Shirt,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",160lb - 169lb,,L,0,25 to 34 years,Male,Brooklyn,Jjp327,1633032694,True,False,False
133176,E425974-000,23383,4,5,Very comfy shirt. I learned from my previous purchase of a M and decided to size up to a L. I noticed that they shrink a bit even in a cold wash. Felt big at first but after washing and hang drying it shrunk about 1/4 inch in the sleeves and 1/2 inch in the length. Ending up being the perfect a out kf oversized after that.,Comfy!,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",150lb - 159lb,,L,3,25 to 34 years,Male,"Los Angeles, CA",Akeyno,1632794989,False,False,False
153957,E425974-000,23383,5,4,"I love the feel of the U Airism line of oversized shirts. I have these in every color, and easily dress these pieces up (smart pants, dress shoes) or down with shorts. The most versatile piece in my wardrobe. As a man who is concerned about stomach rounds and man-boobs showing in a shoddy shirt, this line from Uniqlo provides the perfect balance of fit, weight, and style to your wardrobe.",Back at it again with a classic!,4.5,529,3.44,12,11,12,61,433,"6'2"" - 6'3""",200lb or over,,Other,1,20 to 24 years,Male,"Queens, NY",Glo9,1632704074,False,False,False
127390,E425974-000,23383,5,5,"Best quality,I bought so many times !!really appreciate",Best quality,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",110lb - 119lb,,XXL,2,55 to 64 years,Male,Los angles,Rashin,1632351396,False,False,False
142376,E425974-000,23383,5,3,"Material feels and looks really good, love the way it fits too.

Would buy again for sure.",Great tee,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",150lb - 159lb,,S,0,20 to 24 years,Male,No location given,miguel12,1632099728,False,False,False
40617,E425974-000,23383,3,4,So I was really looking forward to airism shirts because I was captivated by their claim of comfort and freshness. When I got them I washed them and they got discolored. I used plain water. It seems the the dye was not well or something. They returned my money and allowed me to keep it which was very amazing for them to do. I use it around the house for lounge as there is a big almost bleach like look and it is very comfortable would recommend to wear. I will try and buy more and hopefully I don't get that experience again.,Great but..,4.5,529,3.44,12,11,12,61,433,,,,,0,,Prefer not to say,No location given,Obii,1631935002,False,False,False
159845,E425974-000,23383,5,5,My son wore very comfortable and looked good  like as my thought.,Great,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",190lb - 199lb,,XXL,0,25 to 34 years,Male,Bellevue,Mami,1631827159,False,False,False
169720,E425974-000,23383,5,3,"Excellent, the t-shirt is fit for me, it comfortable and I like the design.",Great Features！,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",160lb - 169lb,,S,0,35 to 44 years,Male,Los Angeles,Liam,1631726332,False,False,False
125800,E425974-000,23383,5,3,"I’m 5’3 and 95lb and wear XXS. This shirt is PERFECT!!! The fit is oversized yet not too baggy which is the PERFECT fit, especially if you’re going for a more relaxed type of fit. The first time I put the shirt on, I was literally MIND BLOWN by how comfortable the shirt felt as I mostly only wear normal cotton shirts. It looked exactly like a cotton shirt yet was as comfortable as one of those dry-fit workout type shirts. The silhouette that you get from the fit is absolutely impeccable. This is the only shirt that I will EVER wear by itself without any layers because of how stylish the oversized and relaxed fit is. Overall this is without a doubt the best shirt that I own, and is a 10/10 for both comfort and fit.",Most comfortable shirt ever,4.5,529,3.44,12,11,12,61,433,"5'2"" - 5'3""",90lb - 99lb,,XXS,6,15 to 19 years,Male,Texas,Thiccalibur,1631593636,False,False,False
136805,E425974-000,23383,5,3,"This is the first time I've gotten something that was meant to be oversized so I was a little scared about sizing but i got a small which is my usual size and it fit exactly how i would've wanted it to! It's super soft, breathable and stylish. Definitely gonna pick up a few more in different colors",One of the comfiest shirts i own!,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",130lb - 139lb,,S,0,20 to 24 years,Male,"Acworth, Ga",Tortuga,1631569433,False,False,False
146488,E425974-000,23383,5,3,Súper más de lo que esperaba y para el precio simplemente inimaginable excelente material talla y fit súper complacido lo recomiendo si eres talla plus no lo pienses es true to side soy 3xl y me quedan espectacular,Súper calidad,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",200lb or over,,Other,0,25 to 34 years,Male,Puerto Rico,Lapauta,1631472904,False,False,False
95373,E425974-000,23383,5,4,"I bought 4 of them by now. I simply love everything about it: it holds the fit, oversized, simple in washing, great material, I am a girl of S size and bought male of S and M sizes. M looks really cool on me.
Please do another round in production! Super coool",Simply love it,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",130lb - 139lb,,M,0,25 to 34 years,Male,Chicago,SofiaKot,1631420159,False,False,False
144274,E425974-000,23383,5,3,"I’m 5’10 and I got a Medium shirt and let me tell you, this shirt is perfect for any oversized/relaxed outfit. The quality of the shirt is perfect, it fits perfectly onto me, giving the perfect silhouette. I’ve worn it and washed a lot and it still feels like I just bought it. 10/10 shirt, honestly a steal at its price.",Perfect,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",130lb - 139lb,,,1,,Prefer not to say,IL,EJ Crespo,1631247666,False,False,False
129974,E425974-000,23383,5,3,"I love this shirt, has the perfect oversized look without looking sloppy. After a few washes, barely any shrinkage.",Perfect shirt,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",170lb - 179lb,,L,2,25 to 34 years,Male,Texas,r3mix,1631154122,False,False,False
88125,E425974-000,23383,3,4,"I love how this shirt looks, fits and feels, but 2 huge and somewhat related downsides: it stains so easily and shows sweat more than any other shirt I have. I thought the brown would be dark enough to hide it, but it’s very clear which areas are wet. I thought this was supposed to be a light and breathable shirt? I want more because I love the fit but don’t think I can bring myself to spend the money. Does uniqlo have non-airism oversized tees?",I’m torn,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",180lb - 189lb,,XL,2,20 to 24 years,Male,Salt Lake City,Asianboy,1631143895,False,False,False
126392,E425974-000,23383,5,4,Does what it’s advertised as. It’s a simple oversized t shirt that is very comfortable,Great product overall,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",,,S,0,,Male,No location given,Reviewer76,1631009293,False,False,False
23148,E425974-000,23383,5,3,The shirt fits just right and looks great! I’d like to have another in more colors.,Great fit!,4.5,529,3.44,12,11,12,61,433,,,,M,0,,Prefer not to say,No location given,Kelbin,1630993938,False,False,False
102658,E425974-000,23383,5,3,"Fits really good I’m 
6’2 215 
XL is perfect fit a gym Built",Great shirts,4.5,529,3.44,12,11,12,61,433,"6'2"" - 6'3""",200lb or over,,XL,0,,Male,Las Vegas,Drizzy,1630973020,False,False,False
22957,E425974-000,23383,5,4,The shirt is very comfy and fits just about right for me,Comfy,4.5,529,3.44,12,11,12,61,433,,,,L,0,,Prefer not to say,No location given,MKDL,1630972479,False,False,False
87583,E425974-000,23383,5,3,I Loved it so much ended up buying all the colors.,Great shirt.,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",180lb - 189lb,,L,0,25 to 34 years,Male,"Mission, TX",Rismia,1630972180,False,False,False
93087,E425974-000,23383,5,4,Honestly a solid purchase. Great for a casual look of dress it up with slacks.,Uber comfortable,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",200lb or over,,L,0,25 to 34 years,Prefer not to say,"Boston, MA",Jraystay,1630972055,False,False,False
168933,E425974-000,23383,5,3,"This is probably the best white tee shirt, quality t shirt in general I have ever purchased in my life. The quality is something I never felt and you still receive  the fashion trend of an oversized tee with this. Perfect Tee of all time",Great shirt !!!,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",140lb - 149lb,,M,0,15 to 19 years,Male,"Brooklyn,NY",Kash,1630969844,False,False,False
105938,E425974-000,23383,5,4,"A very comfortable shirt, especially in the summertime. I also love the U shape of the shirt.",Very comfortable,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",120lb - 129lb,,XS,2,15 to 19 years,Male,IL,Sugma,1630968665,False,False,False
137907,E425974-000,23383,4,3,"Great quality shirt, would recommend but not over the 100% Cotten counterpart which I think fits better.","Nice Quality Shirt, One flaw",4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",160lb - 169lb,,M,0,15 to 19 years,Male,"Chicago, IL",Kurtis,1630968530,False,False,False
86843,E425974-000,23383,5,3,It fits great! I am a 5’5” guy and small fits me perfectly.,Very comfortable,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",170lb - 179lb,,S,2,25 to 34 years,Male,"Alameda, CA",OversizedT,1630968011,False,False,False
126777,E425974-000,23383,5,3,"This is one of the most comfortable shirts I own!! It is extremely soft, fits perfect and is a really good price for a high quality shirt.",Amazing!,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",200lb or over,,XL,0,15 to 19 years,Male,"Boston, MA",chrisfig,1630967862,False,False,False
184382,E425974-000,23383,5,3,"Amazing tee, keeps me fresh in the hot florida weather, would recommend buying for hot climates!",GREAT BREATHABILITY,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",150lb - 159lb,,S,0,15 to 19 years,Male,"Miami, Florida",Bemoli,1630916927,False,False,False
101386,E425974-000,23383,5,4,Kinda would like if they restock these tee shirts more often because it sells out so fast due to social media platforms like tik tok.,amazing but limited,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",150lb - 159lb,,M,0,15 to 19 years,Male,No location given,zawarudo,1630897573,False,False,False
169528,E425974-000,23383,5,3,"Great fit and look, one of my favorite pieces. Overall a great item.",Great shirt,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",140lb - 149lb,,M,0,15 to 19 years,Male,"Webster, NY",Nazariy,1630889404,False,False,False
127392,E425974-000,23383,5,4,Very nice material. Always going back and buying a different color.,Love the material,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",160lb - 169lb,,M,0,,Male,Los Angeles,Contre09,1630863499,False,False,False
168116,E425974-000,23383,5,4,"Fit was good, oversized
Make sure you dont toss it into the dryer or the length will shrink",Good quality,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",180lb - 189lb,,L,0,25 to 34 years,Male,MD,Rodd,1630850173,False,False,False
123316,E425974-000,23383,5,3,I was recently inspired by Tim Dessaint to purchase my very first oversized shirt. My order got delivered within three days and it was the perfect fit. I liked how boxy and heavy it is. You would think tht it being heavy would mean it would make you hot on a summer day and that is the complete opposite. I would recommend wearing a black merino tank under it because it is a bit see through (only noticed it when I had my chain tucked in). I am considering buying more colors for my oversized shirt wardrobe. I am wondering how it will hold up to washing. I am 6ft3” for reference btw.,Perfect Fit,4.5,529,3.44,12,11,12,61,433,"6'2"" - 6'3""",190lb - 199lb,,M,2,20 to 24 years,Male,Maine,Draemz,1630796778,False,False,False
128404,E425974-000,23383,5,4,It fits well and the material is soft and breathable highly recommended,Best shirt to wear,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",200lb or over,,Other,0,25 to 34 years,Male,San Antonio tx,David F,1630770416,False,False,False
156364,E425974-000,23383,5,4,"Great oversized and relaxed fit shirt. The materials are soft, breathable, and very nice. Definitely buying more!",Great Oversized Shirt,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",190lb - 199lb,,XL,0,20 to 24 years,Male,San Jose,sloe,1630719862,False,False,False
171255,E425974-000,23383,5,3,"Its quality, color and shape are great for the price.",Good quality,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",190lb - 199lb,,XXL,0,45 to 54 years,Male,"Schaumburg, IL",Hiroya,1630713087,False,False,False
94731,E425974-000,23383,5,3,One of my favorite shirts! Fits perfectly for me and has a good oversized fit. Very comfortable to wear in any weather and the material is great for the price. Will likely buy another in a different color!,Super Comfortable!,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",150lb - 159lb,,M,0,15 to 19 years,Male,"Buena Park, California",kame,1630712488,False,False,False
151998,E425974-000,23383,5,3,"Perfect sizing. Excellent, high-quality material even after wash",Perfect,4.5,529,3.44,12,11,12,61,433,,,,M,0,,Male,No location given,Xavier CC,1630709734,False,False,False
153189,E425974-000,23383,4,3,I really like the fitting of the shirt on me. And the airism fabric is very nice in the skin. Would purchase again!,Great oversize shirt,4.5,529,3.44,12,11,12,61,433,,,,S,0,,Prefer not to say,No location given,Maco,1630709440,False,False,False
119921,E425974-000,23383,5,3,"The shirt fits amazing, it’s boxy and oversized and feels good on skin",Amazing fit,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",160lb - 169lb,,L,0,,Prefer not to say,Oakland California,Octa,1630709037,False,False,False
115454,E425974-000,23383,5,4,The shirt fit perfectly! Definitely love the oversized fit and the airism material is super comfortable to wear!,Super Comfortable Shirt!,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",200lb or over,,XL,0,25 to 34 years,Male,"Arlington, VA",Sbreezy,1630686860,False,False,False
163412,E425974-000,23383,5,3,"These are nice oversize shirts, super well made and super nice looking","Great fit, super drippy",4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",140lb - 149lb,,M,0,15 to 19 years,Male,California,Gamer,1630640953,False,False,False
97667,E425974-000,23383,5,4,Fits as described with very high quality material.,Amazing quality.,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",120lb - 129lb,,M,0,20 to 24 years,Male,"Henderson, Nevada",Sleepyy,1630618116,False,False,False
95437,E425974-000,23383,5,3,This shirt offers a great oversized look. Fits true to size. Quality has held up and is great for the price point. I highly recommend this product.,Good quality at a great price,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",170lb - 179lb,,L,0,15 to 19 years,Male,"Nashua, NH",AdmS24,1630610333,False,False,False
103845,E425974-000,23383,5,4,This is oversized shirt which is awesome. I’m going to have to get some more,Great features,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",170lb - 179lb,,XL,0,20 to 24 years,Male,No location given,Batt,1630576547,False,False,False
103947,E425974-000,23383,4,4,I love the material and fit. I just wished the shirt was longer. the medium fits me perfectly but it was too short so I had to size up to a large.,Can be improved,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",180lb - 189lb,,M,0,20 to 24 years,Male,NYC,cheeeazy,1630571253,False,False,False
130242,E425974-000,23383,5,3,Never had an over sized look fit this well on me. Material is insanely soft and does not have a cheap feel at all.,Best oversized shirt hands down,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",140lb - 149lb,,M,0,20 to 24 years,Male,Virginia,Rickyyy,1630566738,False,False,False
96438,E425974-000,23383,4,4,"I wear as a oversized t-shirt and perfect. It is so comfortable. One issue I have is difficult to clean the stain, especially oil based.",Great material and comfortable,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",110lb - 119lb,,XS,0,25 to 34 years,Female,New Hampshire,PaigeL,1630546125,False,False,False
109449,E425974-000,23383,3,3,I love the short.  Thought that it took way too long in shipping.,Love the shirt,4.5,529,3.44,12,11,12,61,433,"6'0"" - 6'1""",200lb or over,,XL,0,55 to 64 years,Male,"Farmington, Utah",Papa,1630528306,False,False,False
116383,E425974-000,23383,5,4,"The material feels nice, I like the weight of the shirt, and the pink is a nice shade. If you want a high-quality oversized shirt for cheap, this is the way to go.",Awesome Airflow,4.5,529,3.44,12,11,12,61,433,"5'4"" - 5'5""",150lb - 159lb,,M,0,25 to 34 years,Male,Chicago,Stone,1630522681,False,False,False
114363,E425974-000,23383,5,3,Product fits true to size. Torso size is just perfect and the length of sleeve is just right for my size. I stand at 5’8 and have a broad chest and was worries I’d have to get a Large but the Medium fits just right b,Great airflow!,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",140lb - 149lb,,M,0,20 to 24 years,Male,"Cerritos,CA",King j,1630512002,False,False,False
154668,E425974-000,23383,5,3,Good fit. Able to wear with comfort especially during summer.,Fits great. Feels great.,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",200lb or over,,XXL,0,25 to 34 years,Male,"North Hollywood,CA",Nomugomu,1630482032,False,False,False
140522,E425974-000,23383,5,3,Super breathable t shirt and fits perfectly. If you dont want the oversized look i would look towards sizing down.,Everything you expect,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",150lb - 159lb,,S,0,20 to 24 years,Male,California,Bobthebuilder,1630480209,False,False,False
123071,E425974-000,23383,5,5,"Way much comfortable and in good shape than I thought, this product is descriptive in its name.",Better than it looks: U Airism,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",150lb - 159lb,,M,0,25 to 34 years,Male,"Mountain View, CA",Shawn L,1630470573,False,False,False
182112,E425974-000,23383,5,4,I am in love with this oversized t-shirt look. The shirt is super comfortable and cool as it is loose around the arms and body. The shirt fits me perfectly.,Comfortable and stylish,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",150lb - 159lb,,M,0,15 to 19 years,Male,California,Glub,1630457462,False,False,False
98261,E425974-000,23383,5,3,"This shirt is very comfortable, the interior is made of a smooth material that feels very nice. After a few washes it will shrink a bit so keep that in mind. I like it pre and post wash so I don’t mind. I have 5 of these shirts already that’s how much I like them :)",Very comfortable,4.5,529,3.44,12,11,12,61,433,,110lb - 119lb,,XS,0,20 to 24 years,Male,NJ,Spalpe,1630444490,False,False,False
165695,E425974-000,23383,5,4,"Amazing t shirt for the summer! Prefer these over the normal airism tees as they provide a bit more substantial fabric covering you, but the airism backing keeps you incredibly cool in tandem with the oversized fit! My go to shirts nowadays",Incredibly Lightweight and Cool,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",120lb - 129lb,,S,0,20 to 24 years,Male,No location given,FK21,1630444465,False,False,False
51355,E425974-000,23383,5,4,"Whenever i buy a t-shirt, I am always worried if it will shrink or not. So far i have used the black colorway the most, and it was also the one I have washed the most (about 8 times in a month). And from I see the shape is still the same and the color is not faded. 10/10 recommend",Shrinking or naw,4.5,529,3.44,12,11,12,61,433,,,,L,0,,Prefer not to say,No location given,Taehyung,1630444402,False,False,False
159282,E425974-000,23383,5,4,The sleeve looks so good when cuffed. The length are just perfect. The look is insane. Over all its the best t shirt and from now on im only wearing plain t shirts from uniqlo.,Best material quality,4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",130lb - 139lb,,S,1,15 to 19 years,Male,Missouri,Hoang Hoang,1630444349,False,False,False
169506,E425974-000,23383,5,3,I was surprised on how high quality this shirt was. After buying this one I opted to buy about 4 more in different colors. It does fit true to size and I feel as if it’s much better quality than other stores blanks.,Great quality and fit!,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",130lb - 139lb,,M,0,20 to 24 years,Male,"San Diego, CA",Christian,1630433884,False,False,False
118778,E425974-000,23383,5,4,I love wearing this shirt! Great color and fit. I have other colors too.,My favorite shirt,4.5,529,3.44,12,11,12,61,433,,150lb - 159lb,,M,0,25 to 34 years,Prefer not to say,"Washington, D.C.",Shy glizzy,1630422498,False,False,False
127653,E425974-000,23383,5,3,"First time trying an oversized look, and this is looking to be a great first purchase into that style.  The material is on point, the fit is as expected, what else do you need?","Honestly, perfect.",4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",140lb - 149lb,,S,1,20 to 24 years,Male,No location given,mochidomo,1630309972,False,False,False
149326,E425974-000,23383,2,4,"Shirt has an almost perfect oversized fit. It feels smooth on skin and is comfortable. HOWEVER, the shirts do not hold up well with everyday wear and wash. I've bought several colors of these shirts and every single color, except the black and white, have spots on the shirt around the neckline where the dye has faded.","Great fit, Bad Quality",4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",150lb - 159lb,,M,1,20 to 24 years,Male,"Staten Island, NY",Uniqlocustomer,1630272696,False,False,False
161363,E425974-000,23383,5,4,I just love the comfortness of most Uniqlo products. Well this oversize aerism tshirt the most comfort tshirt that I ever purchase. They give you alot of natural color selection. I'm planning to have most of the color though.,So comfy,4.5,529,3.44,12,11,12,61,433,"5'8"" - 5'9""",170lb - 179lb,,S,0,35 to 44 years,Male,New York,Firdaus,1630262757,False,False,False
106292,E425974-000,23383,5,3,"I absolutely love these shirts. I have three and they’ve immediately became my favorites after purchasing. I just graduated high school, where they require uniforms, and I saw a classmate wear these, inspiring me to give them a try. I love how comfortable they feel and how they don’t change even after washing them several times. For it’s price and exceptional quality, I definitely recommend this!","Durable, Comfortable, Stylish",4.5,529,3.44,12,11,12,61,433,"5'6"" - 5'7""",130lb - 139lb,,S,0,15 to 19 years,Male,"Modesto, California",Slime,1630198386,False,False,False
127730,E425974-000,23383,5,4,"Nice tee! Oversized and very comfortable to wear. Definitely a shirt made for the winter, it is very thick and although it is easy to dry off from sweat, it’s still hot.",Thick and Comfortable,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",190lb - 199lb,,L,0,,Male,No location given,isaac L,1630188705,False,False,False
121759,E425974-000,23383,1,2,"I'd buy these shirts only in the black or white color as for some reason they don't stain as easy as the other colors. I bought the beige, off-white, and brown colors of this shirt and all of them now have faded color spots around the chest/neck area. The black and white versions still look fine. Also, they shrink after you wash them so buy a size up. It's unfortunate it has all these issues as it is a very comfortable shirt but I guess I'll have to look for alternatives.",Stains/fades way too easily and also shrinks.,4.5,529,3.44,12,11,12,61,433,"5'10"" - 5'11""",,,M,1,15 to 19 years,Male,No location given,Nick Li,1630175599,False,False,False
139473,E425974-000,23383,5,3,I wear these shirts daily now. Just got all the colors. I use them for work and the gym. They don’t shrink!!,Best fit,4.5,529,3.44,12,11,12,61,433,"6'2"" - 6'3""",,,L,1,,Prefer not to say,New Jersey,Ayousuf,1630107044,False,False,False
